,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.scopes.followers
253,Wed Jan 22 19:29:13 +0000 2020,1220065902139531270,1220065902139531270,@KarolineFaerber @warstudies @KingsCollegeLon Congratulations!!!,False,"[46, 64]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200540882026045e+18,1220054088202604545,9.897996605576233e+17,989799660557623297,KarolineFaerber,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KarolineFaerber', 'name': 'Karoline Faerber', 'id': 989799660557623297, 'id_str': '989799660557623297', 'indices': [0, 16]}, {'screen_name': 'warstudies', 'name': 'War Studies', 'id': 65354167, 'id_str': '65354167', 'indices': [17, 28]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [29, 45]}]",[],en,recent,994694662429532161,994694662429532161,Marion Messmer,mgmessmer,"London, England","Co-Director @basic_int working on disarmament, arms control and nuclear risk | @DefenceResearch PhD researcher working on trust between NATO & Russia",,,[],False,555,1065,5,Thu May 10 21:44:22 +0000 2018,5032,,,False,False,764,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1167398707433758720/Ttxo1DlQ_normal.jpg,https://pbs.twimg.com/profile_images/1167398707433758720/Ttxo1DlQ_normal.jpg,https://pbs.twimg.com/profile_banners/994694662429532161/1571297262,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Wed Jan 22 19:24:11 +0000 2020,1220064635224756224,1220064635224756224,@gravywavylucy @KingsCollegeLon @southbankcentre Omg congrats! You're stunning 🤩,False,"[49, 80]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200546432476692e+18,1220054643247669249,1125719304.0,1125719304,gravywavylucy,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'gravywavylucy', 'name': 'Lucy Thomas 🔭🌌', 'id': 1125719304, 'id_str': '1125719304', 'indices': [0, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [15, 31]}, {'screen_name': 'southbankcentre', 'name': 'Southbank Centre', 'id': 17185109, 'id_str': '17185109', 'indices': [32, 48]}]",[],en,recent,64224215,64224215,cress,e_f_i_e_,"Birmingham, England","1st year PhD student in galaxy evolution in University of Birmingham, UCD Physics graduate, 22, she/her ✨🇮🇪",https://t.co/7BFOMuyoOn,"[{'url': 'https://t.co/7BFOMuyoOn', 'expanded_url': 'http://instagram.com/cressidacleland', 'display_url': 'instagram.com/cressidacleland', 'indices': [0, 23]}]",[],False,1069,322,1,Sun Aug 09 18:32:32 +0000 2009,13207,,,True,False,18149,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1163480905970851840/QxLNuADN_normal.jpg,https://pbs.twimg.com/profile_images/1163480905970851840/QxLNuADN_normal.jpg,https://pbs.twimg.com/profile_banners/64224215/1566230548,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b67b1d1cc81a51,https://api.twitter.com/1.1/geo/id/53b67b1d1cc81a51.json,city,Birmingham,"Birmingham, England",GB,United Kingdom,[],Polygon,"[[[-2.033651, 52.381063], [-1.74763, 52.381063], [-1.74763, 52.60687], [-2.033651, 52.60687]]]",
255,Wed Jan 22 19:15:44 +0000 2020,1220062507873853440,1220062507873853440,@Reemaowerdii @moe_gov_sa @kingsbschool @KingsCollegeLon Hahaha I will ❤️❤️❤️❤️,False,"[57, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200623329880883e+18,1220062332988088321,934138141.0,934138141,Reemaowerdii,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Reemaowerdii', 'name': 'ريما', 'id': 934138141, 'id_str': '934138141', 'indices': [0, 13]}, {'screen_name': 'moe_gov_sa', 'name': 'وزارة التعليم - عام', 'id': 2189938194, 'id_str': '2189938194', 'indices': [14, 25]}, {'screen_name': 'kingsbschool', 'name': ""King's Business School"", 'id': 861066320, 'id_str': '861066320', 'indices': [26, 39]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [40, 56]}]",[],en,recent,294793821,294793821,Nojoud Al Rumaihi,nojoud_r,,fueled by goals| Mother | UpBeat events Co-founder | Marketing specialist | @KingsCollegeLon alumni,https://t.co/mPaVY1DhAa,"[{'url': 'https://t.co/mPaVY1DhAa', 'expanded_url': 'https://www.snapchat.com/add/nojoud.r', 'display_url': 'snapchat.com/add/nojoud.r', 'indices': [0, 23]}]",[],False,21019,669,42,Sat May 07 19:48:09 +0000 2011,3269,,,True,False,8108,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1189643405829255169/DINecxPd_normal.jpg,https://pbs.twimg.com/profile_images/1189643405829255169/DINecxPd_normal.jpg,https://pbs.twimg.com/profile_banners/294793821/1544460786,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Wed Jan 22 15:57:36 +0000 2020,1220012646495408128,1220012646495408128,@anastasialiferi @KingsForensics @Kings_SPHES @kingsmedicine @KingsCollegeLon Lets hope she hasn’t set the bar to high for the remaining vivas this year 😬,False,"[78, 154]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220011649849086e+18,1220011649849085954,9.260439851766825e+17,926043985176682496,anastasialiferi,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'anastasialiferi', 'name': 'Anastasia Aliferi', 'id': 926043985176682496, 'id_str': '926043985176682496', 'indices': [0, 16]}, {'screen_name': 'KingsForensics', 'name': ""King's Forensics"", 'id': 887314240415178752, 'id_str': '887314240415178752', 'indices': [17, 32]}, {'screen_name': 'Kings_SPHES', 'name': ""King's SPHES"", 'id': 2645511080, 'id_str': '2645511080', 'indices': [33, 45]}, {'screen_name': 'kingsmedicine', 'name': ""King's Faculty of Life Sciences & Medicine"", 'id': 27874383, 'id_str': '27874383', 'indices': [46, 60]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [61, 77]}]",[],en,recent,32861642,32861642,Caroline Pollard,Caroline_Poll,LONDON ,Final year PhD student and lab sustainability champion at King's Forensics,,,[],False,84,191,3,Sat Apr 18 11:56:07 +0000 2009,832,,,False,False,988,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/831536941854228485/hGMYYL9A_normal.jpg,https://pbs.twimg.com/profile_images/831536941854228485/hGMYYL9A_normal.jpg,https://pbs.twimg.com/profile_banners/32861642/1403817392,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Wed Jan 22 15:16:02 +0000 2020,1220002188568793089,1220002188568793089,@patrickendrick @KingsCollegeLon Dontcha you wohhi mai frenj,False,"[33, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200017052172083e+18,1220001705217208321,266085692.0,266085692,patrickendrick,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'patrickendrick', 'name': 'Patrick Kendrick', 'id': 266085692, 'id_str': '266085692', 'indices': [0, 15]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [16, 32]}]",[],en,recent,1528458481,1528458481,Freddie Benedict,FreddieBenedict,"London, England",A música e as línguas vão de mãos dadas. KCL Graduate 🎓 🇪🇸 🇵🇹. Student at The Guildhall School of Music and Drama 🎶.,https://t.co/mXHEC8sC9G,"[{'url': 'https://t.co/mXHEC8sC9G', 'expanded_url': 'http://www.facebook.com/londonredjazz', 'display_url': 'facebook.com/londonredjazz', 'indices': [0, 23]}]",[],False,281,210,7,Tue Jun 18 18:05:32 +0000 2013,1972,,,True,False,1430,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/996106557191606279/IIyeBQxP_normal.jpg,https://pbs.twimg.com/profile_images/996106557191606279/IIyeBQxP_normal.jpg,https://pbs.twimg.com/profile_banners/1528458481/1526325286,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Wed Jan 22 15:02:49 +0000 2020,1219998862343069696,1219998862343069696,"RT @LesleyGiles2123: @CreativePEC learning how we rethink value of creative clusters, is moving to ecologies more effective way of targetin…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'LesleyGiles2123', 'name': 'Lesley Giles', 'id': 232658451, 'id_str': '232658451', 'indices': [3, 19]}, {'screen_name': 'CreativePEC', 'name': 'Creative Industries Policy & Evidence Centre (PEC)', 'id': 1059501296502407169, 'id_str': '1059501296502407169', 'indices': [21, 33]}]",[],en,recent,491437685,491437685,Roberta Comunian,HECreativEcon,London,Dr Roberta Comunian @ King's College London interested the creative economy and creative education,https://t.co/srHEND8B97,"[{'url': 'https://t.co/srHEND8B97', 'expanded_url': 'http://www.creative-campus.org.uk', 'display_url': 'creative-campus.org.uk', 'indices': [0, 23]}]",[],False,890,921,30,Mon Feb 13 16:47:43 +0000 2012,818,,,False,False,1500,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1824935469/DSCN0581_normal.jpg,https://pbs.twimg.com/profile_images/1824935469/DSCN0581_normal.jpg,https://pbs.twimg.com/profile_banners/491437685/1375698838,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,Wed Jan 22 14:57:35 +0000 2020,1.2199975443165716e+18,1219997544316571649,"@CreativePEC learning how we rethink value of creative clusters, is moving to ecologies more effective way of targeting policy tools? Seminar 1 in series with @KingsCollegeLon @tamsyn_dent",False,"[0, 188]",[],[],"[{'screen_name': 'CreativePEC', 'name': 'Creative Industries Policy & Evidence Centre (PEC)', 'id': 1059501296502407169, 'id_str': '1059501296502407169', 'indices': [0, 12]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [159, 175]}, {'screen_name': 'tamsyn_dent', 'name': 'tamsyn_dent', 'id': 16906629, 'id_str': '16906629', 'indices': [176, 188]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1.0595012965024072e+18,1059501296502407169,CreativePEC,232658451.0,232658451,Lesley Giles,LesleyGiles2123,,"Undertake research, analysis and evaluation, and provide policy advice, on skills, employment, workplace innovation and the world of work",,,[],False,770.0,455.0,36.0,Fri Dec 31 20:54:22 +0000 2010,160.0,,,True,False,2776.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/785804203210006528/6W0U91_b_normal.jpg,https://pbs.twimg.com/profile_images/785804203210006528/6W0U91_b_normal.jpg,https://pbs.twimg.com/profile_banners/232658451/1456511058,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,2.0,4.0,False,False,en,,,,,,,,,,,,
291,Wed Jan 22 15:01:43 +0000 2020,1219998582167822339,1219998582167822339,"Delighted to be reciting some poetry this evening inside the chapel of my alma mater @KingsCollegeLon celebrating Lusophone Music and Poetry, paying homage to João Cabral de Melo Neto 📖",False,"[0, 185]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [85, 101]}]",[],en,recent,1528458481,1528458481,Freddie Benedict,FreddieBenedict,"London, England",A música e as línguas vão de mãos dadas. KCL Graduate 🎓 🇪🇸 🇵🇹. Student at The Guildhall School of Music and Drama 🎶.,https://t.co/mXHEC8sC9G,"[{'url': 'https://t.co/mXHEC8sC9G', 'expanded_url': 'http://www.facebook.com/londonredjazz', 'display_url': 'facebook.com/londonredjazz', 'indices': [0, 23]}]",[],False,281,210,7,Tue Jun 18 18:05:32 +0000 2013,1972,,,True,False,1430,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/996106557191606279/IIyeBQxP_normal.jpg,https://pbs.twimg.com/profile_images/996106557191606279/IIyeBQxP_normal.jpg,https://pbs.twimg.com/profile_banners/1528458481/1526325286,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Wed Jan 22 12:18:13 +0000 2020,1219957437647794176,1219957437647794176,"RT @CamHistory: Cambridge South Asian Studies Seminar - Tomorrow @ 5pm (SG1 Alison Richard Building)

@KingsCollegeLon's Layli Uddin (@kudo…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'CamHistory', 'name': 'Cambridge History', 'id': 3294157343, 'id_str': '3294157343', 'indices': [3, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [102, 118]}]",[],en,recent,44689938,44689938,Sagnik Dutta,sagnikdutta,"Cambridge, England",PhD student/ Gates scholar at University of Cambridge,,,[],False,535,786,13,Thu Jun 04 19:02:03 +0000 2009,6599,,,False,False,1141,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/669482284236541952/0L-_p35K_normal.jpg,https://pbs.twimg.com/profile_images/669482284236541952/0L-_p35K_normal.jpg,,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,none,Tue Jan 21 10:00:29 +0000 2020,1.2195603860113244e+18,1219560386011324417,"Cambridge South Asian Studies Seminar - Tomorrow @ 5pm (SG1 Alison Richard Building)

@KingsCollegeLon's Layli Uddin (@kudos4nemo) speaks on 'Mao-lana Bhashani in Mao’s China: Islamic socialism and subaltern internationalism in Asia'

@CSASCambridge @CamWorldHistory",False,"[0, 266]",[],[],"[{'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [86, 102]}, {'screen_name': 'kudos4nemo', 'name': 'Layli Uddin', 'id': 206092901, 'id_str': '206092901', 'indices': [118, 129]}, {'screen_name': 'CSASCambridge', 'name': 'Cambridge South Asia', 'id': 2151055369, 'id_str': '2151055369', 'indices': [235, 249]}, {'screen_name': 'CamWorldHistory', 'name': 'Cambridge World History', 'id': 2843178219, 'id_str': '2843178219', 'indices': [250, 266]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3294157343.0,3294157343,Cambridge History,CamHistory,"Cambridge, England","News and events from the History Faculty, University of Cambridge, UK",http://t.co/MhmNsJP7LU,"[{'url': 'http://t.co/MhmNsJP7LU', 'expanded_url': 'http://www.hist.cam.ac.uk/', 'display_url': 'hist.cam.ac.uk', 'indices': [0, 22]}]",[],False,5250.0,473.0,60.0,Fri May 22 15:52:52 +0000 2015,1532.0,,,False,False,3557.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/610486473931005952/iBV4aAFu_normal.jpg,https://pbs.twimg.com/profile_images/610486473931005952/iBV4aAFu_normal.jpg,https://pbs.twimg.com/profile_banners/3294157343/1433175834,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,4.0,6.0,False,False,en,,,,,,,,,,,,
309,Wed Jan 22 12:01:22 +0000 2020,1219953198640914438,1219953198640914438,@Eumayrs @KingsIoPPN @KingsCollegeLon Don't make me call security 😂,False,"[38, 67]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197747459373507e+18,1219774745937350661,1.1389534281373164e+18,1138953428137316353,Eumayrs,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Eumayrs', 'name': 'Dr Eumayr Akram', 'id': 1138953428137316353, 'id_str': '1138953428137316353', 'indices': [0, 8]}, {'screen_name': 'KingsIoPPN', 'name': 'Institute of Psychiatry, Psychology & Neuroscience', 'id': 936581539, 'id_str': '936581539', 'indices': [9, 20]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [21, 37]}]",[],en,recent,806647436861128706,806647436861128706,Heather McDonald,Heather_McDee,"London, England",PhD Student #Psychology | #Neuropsych | #Creativity #Research | #Mindfulness BSc | MSc | Shameless #harrypotter nerd,,,[],False,70,234,0,Wed Dec 07 23:51:50 +0000 2016,406,,,False,False,120,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1090696376097349632/K26cXA8M_normal.jpg,https://pbs.twimg.com/profile_images/1090696376097349632/K26cXA8M_normal.jpg,,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Wed Jan 22 11:47:58 +0000 2020,1219949824457486341,1219949824457486341,@1815fletcher @DefenceResearch @KCLSecurity @KingsCollegeLon Well done Will!,False,"[61, 76]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197485799815619e+18,1219748579981561857,1934232919.0,1934232919,1815fletcher,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '1815fletcher', 'name': 'William Fletcher', 'id': 1934232919, 'id_str': '1934232919', 'indices': [0, 13]}, {'screen_name': 'DefenceResearch', 'name': 'Defence Studies KCL', 'id': 2386960260, 'id_str': '2386960260', 'indices': [14, 30]}, {'screen_name': 'KCLSecurity', 'name': 'Security Studies', 'id': 788948276850651136, 'id_str': '788948276850651136', 'indices': [31, 43]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [44, 60]}]",[],en,recent,2340038178,2340038178,Sarah Ashbridge,Conflict_arch,"Halifax, England","PhD @heritagePhD 🇬🇧🇩🇪🇫🇷identity discs 1866-1918, British military burials & graves registration 14-18 Archaeologist/historian. Tweets @CASLeeds @Mars_Clio",https://t.co/W3KXo4MdQ9,"[{'url': 'https://t.co/W3KXo4MdQ9', 'expanded_url': 'https://modernconflictresearch.wordpress.com/', 'display_url': 'modernconflictresearch.wordpress.com', 'indices': [0, 23]}]",[],False,2325,1614,35,Wed Feb 12 09:21:47 +0000 2014,9338,,,False,False,6220,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1145739899888427008/zDQArCl1_normal.jpg,https://pbs.twimg.com/profile_images/1145739899888427008/zDQArCl1_normal.jpg,https://pbs.twimg.com/profile_banners/2340038178/1579103924,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Wed Jan 22 10:56:15 +0000 2020,1219936809427357696,1219936809427357696,@will_tosh @KingsCollegeLon Sorry I missed you at the reception. Hope you enjoyed the ceremony!,False,"[28, 95]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192072196921016e+18,1219207219692101632,1931516946.0,1931516946,will_tosh,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'will_tosh', 'name': 'Will Tosh', 'id': 1931516946, 'id_str': '1931516946', 'indices': [0, 10]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [11, 27]}]",[],en,recent,847059017331552256,847059017331552256,Dr Romola Nuttall,RomolaNuttall,"London, England",PhD @Kingsenglishdpt @LAHP_DTP in Shakespeare and different forms of patronage. Pursuing projects on commerciality of theatre past and present in diverse media.,,,[],False,327,463,6,Wed Mar 29 12:13:02 +0000 2017,555,,,True,False,338,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217084802349850624/JTcpgQcs_normal.jpg,https://pbs.twimg.com/profile_images/1217084802349850624/JTcpgQcs_normal.jpg,https://pbs.twimg.com/profile_banners/847059017331552256/1572949726,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Wed Jan 22 10:55:19 +0000 2020,1219936576073097219,1219936576073097219,"@RobbieHand @will_tosh @KingsCollegeLon Haha! Yes, indeed. And it was actually sunny!",False,"[40, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192078108751176e+18,1219207810875117568,92813003.0,92813003,RobbieHand,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'RobbieHand', 'name': 'Robbie Hand', 'id': 92813003, 'id_str': '92813003', 'indices': [0, 11]}, {'screen_name': 'will_tosh', 'name': 'Will Tosh', 'id': 1931516946, 'id_str': '1931516946', 'indices': [12, 22]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [23, 39]}]",[],en,recent,847059017331552256,847059017331552256,Dr Romola Nuttall,RomolaNuttall,"London, England",PhD @Kingsenglishdpt @LAHP_DTP in Shakespeare and different forms of patronage. Pursuing projects on commerciality of theatre past and present in diverse media.,,,[],False,327,463,6,Wed Mar 29 12:13:02 +0000 2017,555,,,True,False,338,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217084802349850624/JTcpgQcs_normal.jpg,https://pbs.twimg.com/profile_images/1217084802349850624/JTcpgQcs_normal.jpg,https://pbs.twimg.com/profile_banners/847059017331552256/1572949726,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
