,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.user.profile_banner_url,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
282,Sun Jan 19 19:42:55 +0000 2020,1218982184746389504,1218982184746389504,"@laurastunurse @SophieTomlin2 @UniOfHull Not at the expense of family life, ok?!!!😉🌟🌟",False,"[41, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2189818831256863e+18,1218981883125686272,1.2164290881408205e+18,1216429088140820481,laurastunurse,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'laurastunurse', 'name': 'Laura Greaves', 'id': 1216429088140820481, 'id_str': '1216429088140820481', 'indices': [0, 14]}, {'screen_name': 'SophieTomlin2', 'name': 'Sophie Tomlin', 'id': 1197134467313340421, 'id_str': '1197134467313340421', 'indices': [15, 29]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [30, 40]}]",[],en,recent,2644622095,2644622095,Uni of Hull Nursing,HullNursing,Hull,The official Twitter for the BSc (Hons.) Nursing programmes here @uniofhull,https://t.co/4WKY0YbcGx,[],False,1962,1496,42,Mon Jul 14 08:46:57 +0000 2014,6055,,,True,False,5655,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,https://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2644622095/1473758089,"[{'url': 'https://t.co/4WKY0YbcGx', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/health-nursing-and-midwifery.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,097da6f0431b04b0,https://api.twitter.com/1.1/geo/id/097da6f0431b04b0.json,city,Walkington,"Walkington, England",GB,United Kingdom,[],Polygon,"[[[-0.49712, 53.816574], [-0.4531362, 53.816574], [-0.4531362, 53.8290128], [-0.49712, 53.8290128]]]"
283,Sun Jan 19 19:42:01 +0000 2020,1218981961886203904,1218981961886203904,RT @SophieTomlin2: All signed up and ready to start #allourhealth tomorrow. Amazing how promoting something on social media can help make s…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'allourhealth', 'indices': [52, 65]}]",[],"[{'screen_name': 'SophieTomlin2', 'name': 'Sophie Tomlin', 'id': 1197134467313340421, 'id_str': '1197134467313340421', 'indices': [3, 17]}]",[],en,recent,2644622095,2644622095,Uni of Hull Nursing,HullNursing,Hull,The official Twitter for the BSc (Hons.) Nursing programmes here @uniofhull,https://t.co/4WKY0YbcGx,[],False,1962,1496,42,Mon Jul 14 08:46:57 +0000 2014,6055,,,True,False,5655,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,https://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2644622095/1473758089,"[{'url': 'https://t.co/4WKY0YbcGx', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/health-nursing-and-midwifery.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",Sun Jan 19 18:33:04 +0000 2020,1.2189646073201828e+18,1218964607320182784,All signed up and ready to start #allourhealth tomorrow. Amazing how promoting something on social media can help make such a difference @UniOfHull @HullNursing,False,"[0, 160]","[{'text': 'allourhealth', 'indices': [33, 46]}]",[],"[{'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [137, 147]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [148, 160]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1971344673133404e+18,1197134467313340421,Sophie Tomlin,SophieTomlin2,,"First Year Student MHN
💖",,[],False,35.0,117.0,0.0,Wed Nov 20 12:48:05 +0000 2019,221.0,,,False,False,51.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216733195481354240/tA1gJ-9N_normal.jpg,https://pbs.twimg.com/profile_images/1216733195481354240/tA1gJ-9N_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,9.0,False,False,en,,https://pbs.twimg.com/profile_banners/1197134467313340421/1578927078,,,,,,,,,,,,,,,,,,,,
284,Sun Jan 19 19:41:43 +0000 2020,1218981883125686272,1218981883125686272,@SophieTomlin2 @UniOfHull @HullNursing Cant wait to get home from uni and log on!!,False,"[39, 82]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2189646073201828e+18,1218964607320182784,1.1971344673133404e+18,1197134467313340421,SophieTomlin2,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'SophieTomlin2', 'name': 'Sophie Tomlin', 'id': 1197134467313340421, 'id_str': '1197134467313340421', 'indices': [0, 14]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [15, 25]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [26, 38]}]",[],en,recent,1216429088140820481,1216429088140820481,Laura Greaves,laurastunurse,"Hull, England",2nd year student nurse at hull uni . I love animals ( more than most humans) like to try and stay fit but that's more of a challenge than a 4k word assignment!,,[],False,36,37,0,Sun Jan 12 18:37:55 +0000 2020,146,,,False,False,93,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,https://pbs.twimg.com/profile_images/1216739728562774016/0C0X3hJ7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Sun Jan 19 19:41:02 +0000 2020,1218981713772269568,1218981713772269568,@SophieTomlin2 @UniOfHull Brilliant!!please keep tweeting about how you’re getting on!!! #AllOutHealth,False,"[26, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2189646073201828e+18,1218964607320182784,1.1971344673133404e+18,1197134467313340421,SophieTomlin2,,,,,False,0,2,False,False,en,"[{'text': 'AllOutHealth', 'indices': [89, 102]}]",[],"[{'screen_name': 'SophieTomlin2', 'name': 'Sophie Tomlin', 'id': 1197134467313340421, 'id_str': '1197134467313340421', 'indices': [0, 14]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [15, 25]}]",[],en,recent,2644622095,2644622095,Uni of Hull Nursing,HullNursing,Hull,The official Twitter for the BSc (Hons.) Nursing programmes here @uniofhull,https://t.co/4WKY0YbcGx,[],False,1962,1496,42,Mon Jul 14 08:46:57 +0000 2014,6055,,,True,False,5655,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,https://pbs.twimg.com/profile_images/768756927971135489/U4LDSSSt_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/2644622095/1473758089,"[{'url': 'https://t.co/4WKY0YbcGx', 'expanded_url': 'https://www.hull.ac.uk/faculties/subjects/health-nursing-and-midwifery.aspx', 'display_url': 'hull.ac.uk/faculties/subj…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07d9f739db088001,https://api.twitter.com/1.1/geo/id/07d9f739db088001.json,poi,University of Hull,University of Hull,GB,United Kingdom,[],Polygon,"[[[-0.3650808334350586, 53.7708591085277], [-0.3650808334350586, 53.7708591085277], [-0.3650808334350586, 53.7708591085277], [-0.3650808334350586, 53.7708591085277]]]"
286,Sun Jan 19 18:33:04 +0000 2020,1218964607320182784,1218964607320182784,All signed up and ready to start #allourhealth tomorrow. Amazing how promoting something on social media can help make such a difference @UniOfHull @HullNursing,False,"[0, 160]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,9,False,False,en,"[{'text': 'allourhealth', 'indices': [33, 46]}]",[],"[{'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [137, 147]}, {'screen_name': 'HullNursing', 'name': 'Uni of Hull Nursing', 'id': 2644622095, 'id_str': '2644622095', 'indices': [148, 160]}]",[],en,recent,1197134467313340421,1197134467313340421,Sophie Tomlin,SophieTomlin2,,"First Year Student MHN
💖",,[],False,35,117,0,Wed Nov 20 12:48:05 +0000 2019,221,,,False,False,51,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216733195481354240/tA1gJ-9N_normal.jpg,https://pbs.twimg.com/profile_images/1216733195481354240/tA1gJ-9N_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1197134467313340421/1578927078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Sun Jan 19 10:16:26 +0000 2020,1218839627882278913,1218839627882278913,RT @EEIatHull: @blu_julian @ICEBERGS_JCR @BAS_News @UniOfHull Superb work @blu_julian @ICEBERGS_JCR ....hope the sampling continues to go w…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'EEIatHull', 'name': 'Energy and Environment Institute', 'id': 981484831778500608, 'id_str': '981484831778500608', 'indices': [3, 13]}, {'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [15, 26]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [27, 40]}, {'screen_name': 'BAS_News', 'name': 'Antarctic Survey', 'id': 229045433, 'id_str': '229045433', 'indices': [41, 50]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [51, 61]}, {'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [74, 85]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [86, 99]}]",[],en,recent,267450541,267450541,Prof. Dan Parsons 🇪🇺 🌏💧🛰🌊,bedform,"Beverley, Yorkshire","Dad to three 😍. Director of Energy & Environment Institute @UniofHull. Geoscientist: floods, muds, sands, plastics. Sustainable energy & low carbon transition.",https://t.co/lAvSyig2NJ,[],False,4864,5198,113,Wed Mar 16 23:58:48 +0000 2011,43524,,,True,False,18301,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,https://pbs.twimg.com/profile_images/1176238749350584323/n6NxpkEP_normal.jpg,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/267450541/1397665861,"[{'url': 'https://t.co/lAvSyig2NJ', 'expanded_url': 'http://www.hull.ac.uk/eei', 'display_url': 'hull.ac.uk/eei', 'indices': [0, 23]}]",Sun Jan 19 10:15:44 +0000 2020,1.2188394486303007e+18,1218839448630300673,@blu_julian @ICEBERGS_JCR @BAS_News @UniOfHull Superb work @blu_julian @ICEBERGS_JCR ....hope the sampling continues to go well!,False,"[47, 128]",[],[],"[{'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [0, 11]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [12, 25]}, {'screen_name': 'BAS_News', 'name': 'Antarctic Survey', 'id': 229045433, 'id_str': '229045433', 'indices': [26, 35]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [36, 46]}, {'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [59, 70]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [71, 84]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.218736279053009e+18,1218736279053008896,1.178373926050812e+18,1178373926050811907,blu_julian,9.814848317785006e+17,981484831778500608,Energy and Environment Institute,EEIatHull,"Hull, England","A team of 80+ interdisciplinary researchers tackling global challenges at the nexus of sustainable energy, society and climate change @UniofHull",https://t.co/r2zdHON5Gl,[],False,344.0,271.0,1.0,Wed Apr 04 10:53:13 +0000 2018,350.0,,,False,False,219.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1196762235256868864/VIfoQHGP_normal.jpg,https://pbs.twimg.com/profile_images/1196762235256868864/VIfoQHGP_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,1.0,2.0,False,False,en,"[{'url': 'https://t.co/r2zdHON5Gl', 'expanded_url': 'http://www.hull.ac.uk/EEI', 'display_url': 'hull.ac.uk/EEI', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/981484831778500608/1574165225,,,,,,,,,,,,,,,,,,,,
292,Sun Jan 19 10:15:44 +0000 2020,1218839448630300673,1218839448630300673,@blu_julian @ICEBERGS_JCR @BAS_News @UniOfHull Superb work @blu_julian @ICEBERGS_JCR ....hope the sampling continues to go well!,False,"[47, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.218736279053009e+18,1218736279053008896,1.178373926050812e+18,1178373926050811907,blu_julian,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [0, 11]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [12, 25]}, {'screen_name': 'BAS_News', 'name': 'Antarctic Survey', 'id': 229045433, 'id_str': '229045433', 'indices': [26, 35]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [36, 46]}, {'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [59, 70]}, {'screen_name': 'ICEBERGS_JCR', 'name': 'ICEBERGS', 'id': 913047877995331586, 'id_str': '913047877995331586', 'indices': [71, 84]}]",[],en,recent,981484831778500608,981484831778500608,Energy and Environment Institute,EEIatHull,"Hull, England","A team of 80+ interdisciplinary researchers tackling global challenges at the nexus of sustainable energy, society and climate change @UniofHull",https://t.co/r2zdHON5Gl,[],False,344,271,1,Wed Apr 04 10:53:13 +0000 2018,350,,,False,False,219,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1196762235256868864/VIfoQHGP_normal.jpg,https://pbs.twimg.com/profile_images/1196762235256868864/VIfoQHGP_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/981484831778500608/1574165225,"[{'url': 'https://t.co/r2zdHON5Gl', 'expanded_url': 'http://www.hull.ac.uk/EEI', 'display_url': 'hull.ac.uk/EEI', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Sat Jan 18 21:52:25 +0000 2020,1218652387742769153,1218652387742769153,@writtenbyrach @Wilmslowparkrun @parkrunUK @UKRunChat @UniOfHull Doctor. Wow. How’s it feel?❤️,False,"[65, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2184878441943982e+18,1218487844194398216,79954735.0,79954735,writtenbyrach,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'writtenbyrach', 'name': 'Rachel Ann Cullen', 'id': 79954735, 'id_str': '79954735', 'indices': [0, 14]}, {'screen_name': 'Wilmslowparkrun', 'name': 'Wilmslow parkrun', 'id': 3142294091, 'id_str': '3142294091', 'indices': [15, 31]}, {'screen_name': 'parkrunUK', 'name': 'parkrun UK', 'id': 884180960, 'id_str': '884180960', 'indices': [32, 42]}, {'screen_name': 'UKRunChat', 'name': 'UKRunChat™️', 'id': 1602985406, 'id_str': '1602985406', 'indices': [43, 53]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [54, 64]}]",[],en,recent,153085627,153085627,Bex,bex_mk,"Newport Pagnell, Bucks","Mature Health, Nutrition and Exercise student, weight loss consultant, runner and soon to be marathon runner. Just your average running addict 🤣",,[],False,20,223,0,Mon Jun 07 17:03:50 +0000 2010,478,,,False,False,159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1190022170417782784/frUbijS__normal.jpg,https://pbs.twimg.com/profile_images/1190022170417782784/frUbijS__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/153085627/1572558371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Sat Jan 18 18:28:25 +0000 2020,1218601048715276289,1218601048715276289,@DrMattMorgan @unibirm_MDS @uhbtrust @HullYorkMed @UniOfHull All the very best in your new Awesome role. You'll be fab. Hope we will meet again at National med school events (or Betty's teashop).,False,"[61, 195]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2182295374289756e+18,1218229537428975617,9.700438042911334e+17,970043804291133441,DrMattMorgan,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DrMattMorgan', 'name': 'Matthew Morgan', 'id': 970043804291133441, 'id_str': '970043804291133441', 'indices': [0, 13]}, {'screen_name': 'unibirm_MDS', 'name': 'College of MDS', 'id': 377459777, 'id_str': '377459777', 'indices': [14, 26]}, {'screen_name': 'uhbtrust', 'name': 'University Hospitals Birmingham', 'id': 25067779, 'id_str': '25067779', 'indices': [27, 36]}, {'screen_name': 'HullYorkMed', 'name': 'Hull York Medical School', 'id': 720623128385318912, 'id_str': '720623128385318912', 'indices': [37, 49]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [50, 60]}]",[],en,recent,601275619,601275619,Sabena Jameel,SabenaJ,"Birmingham, UK","GP/Dr/MD/Educator/Academic/ #medicalprofessionalism lead @unibirm_mds/@brumshospice trustee/PhD Stu #Phronesis:practical #medicalwisdom 
#servelearnteachlove",https://t.co/eIKSB6641c,[],False,2423,3358,48,Wed Jun 06 20:36:05 +0000 2012,12693,,,True,False,4488,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199817251857276934/TRfnqPUg_normal.jpg,https://pbs.twimg.com/profile_images/1199817251857276934/TRfnqPUg_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/601275619/1536593795,"[{'url': 'https://t.co/eIKSB6641c', 'expanded_url': 'http://thediaryofsheikhamoseley.blogspot.com/', 'display_url': 'thediaryofsheikhamoseley.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Sat Jan 18 16:24:17 +0000 2020,1218569812269588480,1218569812269588480,@blu_julian @BAS_News @EEIatHull @UniOfHull It looks astonishing 😍 enjoy your trip and fieldwork I guess there 😁,False,"[44, 112]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2139455056145777e+18,1213945505614577665,1.178373926050812e+18,1178373926050811907,blu_julian,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'blu_julian', 'name': 'Julian Blumenröder', 'id': 1178373926050811907, 'id_str': '1178373926050811907', 'indices': [0, 11]}, {'screen_name': 'BAS_News', 'name': 'Antarctic Survey', 'id': 229045433, 'id_str': '229045433', 'indices': [12, 21]}, {'screen_name': 'EEIatHull', 'name': 'Energy and Environment Institute', 'id': 981484831778500608, 'id_str': '981484831778500608', 'indices': [22, 32]}, {'screen_name': 'UniOfHull', 'name': 'University of Hull', 'id': 59761280, 'id_str': '59761280', 'indices': [33, 43]}]",[],en,recent,928282028482662403,928282028482662403,Lola Paradinas,lola_paradinas,"Oban, Scotland ","#PhD researching #microplastics along the scottish coastline |
@ScotMarineInst @ThinkUHI | travelling, sailing, diving and photography interests",https://t.co/F3CtEkdoMg,[],False,319,211,5,Wed Nov 08 15:24:17 +0000 2017,2498,,,False,False,530,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1032737846099107840/PZXB846a_normal.jpg,https://pbs.twimg.com/profile_images/1032737846099107840/PZXB846a_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/928282028482662403/1574617354,"[{'url': 'https://t.co/F3CtEkdoMg', 'expanded_url': 'https://www.linkedin.com/in/lola-paradinas-3784bba7', 'display_url': 'linkedin.com/in/lola-paradi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
